normalized_name,clean,staff_evidence,marker,initial_label,label_artifact,n_transcripts,subst_appearances,total_guest_words,first_date,last_date,span_days,n_dates,n_programs,npr_share,wiki_status,generic_name_flag,honorifics,example_transcript_ids
Kara Swisher,False,yes,BYLINE,False,False,27,3,1989,2013-03-26,2020-04-08,2570.0,24,14,0.2222222222222222,unchecked,0,,NPR-4334;NPR-9077;NPR-14768;NPR-25947;NPR-29568
Kavitha Davidson,False,yes,REPORTER,False,False,9,3,1982,2014-09-11,2016-09-12,732.0,9,3,0.3333333333333333,unchecked,0,,NPR-7408;NPR-22240;NPR-23793;CNN-238661;CNN-238924
Annabelle Gurwitch,False,yes,HOST,False,False,8,3,1972,2005-05-24,2010-12-27,2043.0,6,2,0.625,unchecked,0,MS,NPR-1902;NPR-16064;NPR-16808;NPR-17203;NPR-45623
G. Rancic,False,no,,True,False,8,3,1947,2011-10-17,2011-10-20,3.0,3,2,0.0,unchecked,0,,CNN-148407;CNN-174243;CNN-174311;CNN-174428;CNN-184010
John Mccann Reporting,False,no,,False,True,4,4,1940,2006-02-01,2006-06-13,132.0,4,1,1.0,unchecked,0,,NPR-4984;NPR-45179;NPR-45311;NPR-45835
Cory Turner,False,yes,BYLINE,False,False,6,3,1936,2006-09-15,2010-09-06,1452.0,6,2,1.0,unchecked,0,,NPR-737;NPR-1533;NPR-3428;NPR-3916;NPR-34820
L. Roeder,False,no,,True,False,3,3,1935,,,,0,1,0.0,unchecked,0,,CNN-138933;CNN-139060;CNN-139061
Luke Harding,False,yes,CORRESPONDENT,False,False,8,3,1918,2016-06-04,2018-07-15,771.0,7,7,0.375,unchecked,0,,NPR-8077;NPR-11303;NPR-21858;CNN-106969;CNN-294210
R. Williams,False,no,,True,False,8,4,1911,2016-03-02,2016-03-02,0.0,1,5,0.0,unchecked,0,,CNN-33415;CNN-39010;CNN-57443;CNN-73600;CNN-88170
Nishat Kurwa,False,yes,BYLINE,False,False,3,3,1909,2008-12-22,2009-03-12,80.0,3,1,1.0,unchecked,0,,NPR-8262;NPR-8619;NPR-9647
Amy Scott,False,yes,HOST,False,False,8,3,1903,2007-10-08,2008-08-08,305.0,5,2,0.625,unchecked,1,,NPR-104;NPR-210;NPR-2287;NPR-7522;NPR-10981
Aaron Freeman,False,yes,REPORTING,False,False,6,3,1901,2005-05-10,2006-11-07,546.0,6,1,1.0,unchecked,0,,NPR-41684;NPR-41876;NPR-41892;NPR-43034;NPR-43789
Adam Frank,False,yes,BYLINE,False,False,4,4,1887,2012-12-26,2015-12-21,1090.0,4,1,1.0,unchecked,0,,NPR-23305;NPR-23533;NPR-27248;NPR-30205
J. Barnes,False,no,,True,False,4,4,1876,,,,0,1,0.0,unchecked,0,,CNN-140782;CNN-140877;CNN-145787;CNN-148055
R. Ford,False,no,,True,False,13,3,1872,2013-11-16,2013-11-19,3.0,10,9,0.0,unchecked,0,,CNN-52211;CNN-53566;CNN-207822;CNN-218909;CNN-218920
Adam Winkler,False,yes,REPORTER,False,False,18,3,1868,2013-06-25,2019-10-11,2299.0,15,8,0.5555555555555556,unchecked,0,PROF,NPR-7341;NPR-7941;NPR-8703;NPR-11961;NPR-14691
S. Murphy,False,no,,True,False,3,3,1866,2017-10-19,2020-03-05,868.0,2,3,0.0,unchecked,0,,CNN-147760;CNN-323993;CNN-394454
Josh White,False,yes,REPORTER,False,False,7,3,1831,2005-08-03,2015-12-29,3800.0,7,4,0.42857142857142855,unchecked,0,MR,NPR-5437;NPR-16176;NPR-16283;CNN-272382;CNN-272392
Andy Carvin,False,yes,BYLINE,False,False,6,3,1830,2008-11-01,2011-05-02,912.0,5,3,0.8333333333333334,unchecked,0,,NPR-6222;NPR-6308;NPR-33283;NPR-33750;NPR-37991
Ishaan Tharoor,False,yes,REPORTER,False,False,5,4,1829,2017-04-14,2018-01-25,286.0,5,2,0.8,unchecked,0,,NPR-14602;NPR-15077;NPR-15178;NPR-46919;CNN-331299
Jay Field,False,yes,BYLINE,False,False,4,4,1815,2006-10-25,2011-04-16,1634.0,4,2,1.0,unchecked,0,,NPR-33840;NPR-35895;NPR-41724;NPR-48316
Ellen Knickmeyer,False,yes,REPORTER,False,False,4,4,1814,2005-05-25,2014-03-29,3230.0,4,3,1.0,unchecked,0,MS,NPR-12151;NPR-28245;NPR-40023;NPR-41030
R. Martin,False,no,,True,False,5,3,1800,2003-10-23,2005-12-22,791.0,2,4,0.0,unchecked,0,,CNN-78415;CNN-78976;CNN-100952;CNN-136492;CNN-137936
Karen Brown,False,yes,REPORTER,False,False,8,3,1797,2006-12-09,2009-02-04,788.0,3,7,0.375,unchecked,1,,NPR-8991;NPR-18362;NPR-41575;CNN-53574;CNN-53593
Amelia Shaw,False,yes,REPORTING,False,False,4,4,1794,2006-02-03,2010-01-14,1441.0,4,3,1.0,unchecked,0,MS,NPR-14665;NPR-14666;NPR-42835;NPR-45898
Alice Furlaud,False,yes,REPORTER,False,False,3,3,1781,2007-09-09,2008-12-25,473.0,3,3,1.0,unchecked,0,MS,NPR-9645;NPR-16466;NPR-41136
Eve Troeh,False,yes,REPORTING,False,False,4,4,1778,2006-11-07,2008-10-30,723.0,4,3,1.0,unchecked,0,,NPR-465;NPR-37544;NPR-38427;NPR-44994
Roger Bennett,False,yes,BYLINE,False,False,4,4,1776,2016-09-03,2018-07-06,671.0,4,1,1.0,unchecked,0,,NPR-20926;NPR-45943;NPR-46049;NPR-46057
Jaime Tarabay,False,yes,REPORTING,False,False,4,4,1760,2006-09-08,2006-11-24,77.0,4,3,1.0,unchecked,0,,NPR-5898;NPR-18560;NPR-18619;NPR-37959
Will Saletan,False,yes,CORRESPONDENT,False,False,4,3,1760,2001-11-16,2005-08-04,1357.0,4,2,0.75,unchecked,0,,NPR-16185;NPR-17197;NPR-17418;CNN-43892
Leigh Keno,False,yes,HOST,False,False,4,3,1755,2003-10-17,2003-10-17,0.0,1,2,0.0,unchecked,0,,CNN-8522;CNN-78190;CNN-81364;CNN-83495
Phillip Reeves,False,yes,REPORTING,False,False,5,4,1736,2006-10-08,2008-09-04,697.0,5,2,1.0,unchecked,0,,NPR-34500;NPR-34923;NPR-36233;NPR-39167;NPR-41777
Nick Miroff,False,yes,BYLINE,False,False,5,4,1735,2010-09-03,2015-10-25,1878.0,5,3,1.0,unchecked,0,,NPR-1696;NPR-30969;NPR-33376;NPR-33673;NPR-34847
Frank Browning,False,yes,REPORTING,False,False,3,3,1694,2007-03-01,2013-01-22,2154.0,3,3,1.0,unchecked,0,,NPR-9751;NPR-41165;NPR-45528
E. Cohen,False,no,,True,False,6,3,1675,2004-10-18,2014-06-20,3532.0,3,3,0.0,unchecked,0,,CNN-88993;CNN-91049;CNN-118033;CNN-136452;CNN-159867
Geoff Bennett,False,yes,BYLINE,False,False,4,4,1675,2007-09-26,2018-09-29,4021.0,4,3,1.0,unchecked,0,,NPR-671;NPR-3734;NPR-6671;NPR-14592
Kaomi Goetz,False,yes,BYLINE,False,False,5,4,1671,2009-02-17,2010-12-28,679.0,5,2,1.0,unchecked,0,,NPR-8396;NPR-8711;NPR-34128;NPR-35360;NPR-37207
Ej Dionne,False,yes,BYLINE,False,False,3,3,1647,2014-06-06,2019-08-02,1883.0,3,1,1.0,unchecked,0,,NPR-9600;NPR-9824;NPR-27129
Farajii Muhammad,False,yes,BYLINE,False,False,4,3,1642,2015-04-27,2017-02-25,670.0,4,2,0.75,unchecked,0,,NPR-19287;NPR-20048;NPR-21102;CNN-254106
Leoneda Inge,False,yes,BYLINE,False,False,5,3,1641,2006-11-13,2010-12-11,1489.0,5,2,1.0,unchecked,0,,NPR-2019;NPR-2313;NPR-3234;NPR-34235;NPR-41651
Aryn Baker,False,yes,CORRESPONDENT,False,False,4,3,1589,2014-05-16,2018-06-24,1500.0,3,3,0.75,unchecked,0,,NPR-7393;NPR-16112;NPR-46207;CNN-206948
Jerry Capeci,False,yes,REPORTER,False,False,7,3,1581,2005-08-10,2007-06-08,667.0,3,4,0.42857142857142855,unchecked,0,MR,NPR-4281;NPR-6368;NPR-47463;CNN-28732;CNN-55388
Jim Kent,False,yes,BYLINE,False,False,5,4,1576,2006-09-23,2017-08-18,3982.0,5,4,0.8,unchecked,0,,NPR-8833;NPR-31484;NPR-36850;NPR-41847;CNN-319310
Adeed Dawisha,False,yes,REPORTING,False,False,3,3,1575,2005-12-13,2008-03-31,839.0,3,3,1.0,unchecked,0,PROFESSOR,NPR-5330;NPR-39885;NPR-40476
A. Kerry,False,no,,True,False,5,3,1566,2004-10-25,2004-11-22,28.0,2,3,0.0,unchecked,0,,CNN-86545;CNN-86643;CNN-89173;CNN-89957;CNN-113607
Rachel Jones,False,yes,REPORTING,False,False,5,3,1559,2007-02-12,2016-05-18,3383.0,5,5,0.8,unchecked,1,,NPR-18018;NPR-36779;NPR-41362;NPR-44394;CNN-284445
David Wessell,False,yes,CORRESPONDENT,False,False,3,3,1553,2006-05-31,2006-06-23,23.0,3,1,1.0,unchecked,0,MR,NPR-5710;NPR-38545;NPR-38630
Joe Flint,False,yes,REPORTER,False,False,7,3,1526,2011-01-23,2017-11-11,2484.0,4,5,0.5714285714285714,unchecked,0,MR,NPR-13494;NPR-14932;NPR-20575;NPR-25031;CNN-100391
Jack Zahora,False,yes,REPORTING,False,False,4,4,1517,2007-01-22,2008-10-08,625.0,4,2,1.0,unchecked,0,,NPR-3255;NPR-34308;NPR-36674;NPR-37037
Robin Urevich,False,yes,REPORTING,False,False,3,3,1516,2006-09-08,2006-11-17,70.0,3,1,1.0,unchecked,0,,NPR-3150;NPR-3537;NPR-3963
T. Woods,False,no,,True,False,6,3,1496,2018-11-23,2018-11-23,0.0,1,5,0.0,unchecked,0,,CNN-28405;CNN-32739;CNN-36923;CNN-58891;CNN-149897
Tanya Ott,False,yes,REPORTING,False,False,3,3,1490,2008-07-19,2011-04-28,1013.0,3,2,1.0,unchecked,0,MS,NPR-2124;NPR-33289;NPR-39443
Sabrina Tavernise,False,yes,REPORTING,False,False,3,3,1489,2005-05-24,2014-07-18,3342.0,3,2,1.0,unchecked,0,MS,NPR-23820;NPR-43317;NPR-44216
Heather King,False,yes,REPORTING,False,False,8,3,1467,2005-07-13,2007-04-10,636.0,3,4,0.375,unchecked,0,,NPR-41249;NPR-41586;NPR-43993;CNN-223647;CNN-223657
Emily Green,False,yes,BYLINE,False,False,4,3,1464,2010-08-14,2019-06-28,3240.0,4,4,0.75,unchecked,1,,NPR-3056;NPR-10046;NPR-13783;CNN-321632
D. Burlingame,False,no,,True,False,3,3,1424,,,,0,3,0.0,unchecked,0,,CNN-39409;CNN-40742;CNN-76796
Scott Hensley,False,yes,BYLINE,False,False,6,3,1423,2010-02-23,2020-04-27,3716.0,6,3,0.6666666666666666,unchecked,0,,NPR-31655;NPR-31706;NPR-35371;NPR-35946;CNN-398614
Elaine Korry,False,yes,REPORTING,False,False,5,3,1414,2006-08-23,2008-02-28,554.0,5,1,1.0,unchecked,0,,NPR-5562;NPR-35732;NPR-36913;NPR-36958;NPR-38069
Tariq Panja,False,yes,REPORTER,False,False,3,3,1407,2018-06-13,2019-01-26,227.0,3,2,1.0,unchecked,0,,NPR-9719;NPR-46322;NPR-46377
Brad Linder,False,yes,REPORTING,False,False,4,3,1400,2006-07-09,2008-12-07,882.0,4,2,1.0,unchecked,0,,NPR-34562;NPR-34937;NPR-38119;NPR-42167
Russell Lewis,False,yes,BYLINE,False,False,6,3,1386,2010-01-19,2011-07-28,555.0,4,5,0.6666666666666666,unchecked,0,,NPR-29106;NPR-29601;NPR-35105;NPR-45857;CNN-33700
Anyi Howell,False,yes,REPORTER,False,False,4,3,1373,2006-01-03,2009-03-20,1172.0,4,2,1.0,unchecked,0,KING;MR,NPR-1077;NPR-2619;NPR-8224;NPR-46137
Desiree Cooper,False,yes,REPORTING,False,False,3,3,1370,2005-08-01,2006-01-17,169.0,3,1,1.0,unchecked,0,,NPR-43022;NPR-43212;NPR-43932
Kevin Arnovitz,False,yes,REPORTING,False,False,3,3,1369,2007-06-26,2018-04-13,3944.0,3,2,1.0,unchecked,0,,NPR-4002;NPR-5500;NPR-47653
Steve Tripoli,False,yes,REPORTING,False,False,3,3,1350,2007-02-09,2007-07-20,161.0,3,1,1.0,unchecked,0,,NPR-3594;NPR-4135;NPR-45802
Monica Ortiz Uribe,False,yes,BYLINE,False,False,3,3,1337,2010-03-15,2010-09-13,182.0,3,2,1.0,unchecked,0,,NPR-31481;NPR-34775;NPR-35862
Phyllis Fletcher,False,yes,REPORTING,False,False,3,3,1314,2005-07-17,2006-11-19,490.0,3,2,1.0,unchecked,0,,NPR-18567;NPR-19358;NPR-41725
B. Dunn,False,no,,True,False,3,3,1304,,,,0,1,0.0,unchecked,0,,CNN-160395;CNN-160626;CNN-160916
Mark Schleifstein,False,yes,REPORTER,False,False,4,3,1304,2005-08-29,2012-08-27,2555.0,3,2,0.75,unchecked,0,MR,NPR-30985;NPR-39404;NPR-43755;CNN-151499
David Chanatry,False,yes,BYLINE,False,False,3,3,1292,2006-11-21,2011-11-03,1808.0,3,1,1.0,unchecked,0,,NPR-28601;NPR-28958;NPR-37435
J. Kyle,False,no,,True,False,3,3,1261,2015-02-09,2015-02-23,14.0,3,1,0.0,unchecked,0,,CNN-248923;CNN-249592;CNN-249922
Ray Brown,False,yes,BYLINE,False,False,5,3,1243,2006-10-22,2018-07-03,4272.0,5,3,1.0,unchecked,0,MR,NPR-11637;NPR-11882;NPR-11915;NPR-18631;NPR-45958
Keegan Hamilton,False,yes,REPORTER,False,False,3,3,1236,2019-01-11,2019-07-18,188.0,3,1,1.0,unchecked,0,,NPR-426;NPR-777;NPR-9874
John Otis,False,yes,BYLINE,False,False,3,3,1215,2008-07-02,2019-06-11,3996.0,3,2,1.0,unchecked,0,MR,NPR-10240;NPR-39614;NPR-47116
Joe Wertz,False,yes,BYLINE,False,False,3,3,1210,2014-05-29,2016-09-03,828.0,3,2,1.0,unchecked,0,,NPR-1611;NPR-20925;NPR-27225
Nicole Perlroth,False,yes,REPORTER,False,False,4,3,1209,2013-01-31,2017-06-29,1610.0,3,3,0.75,unchecked,0,,NPR-17621;NPR-26597;NPR-27953;CNN-200370
Kristen Gillespie,False,yes,REPORTING,False,False,6,3,1207,2006-12-05,2007-06-11,188.0,3,4,0.5,unchecked,0,,NPR-36457;NPR-37359;NPR-41450;CNN-99444;CNN-99445
Daniel Pinkwater,False,yes,REPORTING,False,False,5,3,1184,2006-10-11,2011-06-04,1697.0,5,2,1.0,unchecked,0,MR,NPR-41489;NPR-41603;NPR-41659;NPR-41765;NPR-48108
D. Eisenhower,False,no,,True,False,3,3,1176,,,,0,2,0.0,unchecked,0,,CNN-13071;CNN-23926;CNN-71978
Meredith Ochs,False,yes,BYLINE,False,False,3,3,1160,2006-11-20,2013-10-23,2529.0,3,1,1.0,unchecked,0,,NPR-28294;NPR-41551;NPR-41641
Matt Sepic,False,yes,BYLINE,False,False,3,3,1155,2007-01-15,2014-10-31,2846.0,3,2,1.0,unchecked,0,,NPR-7634;NPR-37110;NPR-39568
R. Graham,False,no,,True,False,3,3,1143,,,,0,1,0.0,unchecked,0,,CNN-107794;CNN-110204;CNN-110231
Maximilian Popp,False,yes,BYLINE,False,False,3,3,1128,2015-09-18,2016-01-11,115.0,3,1,1.0,unchecked,0,,NPR-20297;NPR-20775;NPR-21079
M. Mcstay,False,no,,True,False,4,3,1114,,,,0,2,0.0,unchecked,0,,CNN-148579;CNN-161584;CNN-163438;CNN-163439
Jeff Lunden,False,yes,BYLINE,False,False,3,3,1106,2007-10-10,2011-02-14,1223.0,3,1,1.0,unchecked,0,,NPR-30047;NPR-36208;NPR-36298
Sarah Varney,False,yes,REPORTER,False,False,3,3,1059,2006-07-26,2007-01-26,184.0,3,2,1.0,unchecked,0,,NPR-38155;NPR-46001;NPR-48409
Y. Arafat,False,no,,True,False,3,3,991,2004-11-13,2004-11-13,0.0,1,2,0.0,unchecked,0,,CNN-52470;CNN-56706;CNN-89724
J. Acosta,False,no,,True,False,3,3,977,2019-07-10,2019-07-12,2.0,3,1,0.0,unchecked,0,,CNN-374551;CNN-374552;CNN-374756
Steven Greenhouse,False,yes,CORRESPONDENT,False,False,12,10,18940,2010-11-30,2013-06-19,932.0,10,2,0.8333333333333334,has-page(v1),0,MR,NPR-496;NPR-1391;NPR-2030;NPR-2771;NPR-3524
Eleanor Beardsley,False,yes,BYLINE,False,False,85,19,18903,2006-01-26,2011-09-14,2057.0,85,5,1.0,has-page(v1),0,,NPR-5277;NPR-5355;NPR-5376;NPR-5411;NPR-7545
Deborah Amos,False,yes,BYLINE,False,False,38,28,18250,2005-07-04,2014-01-24,3126.0,38,5,1.0,has-page(v1),0,,NPR-2379;NPR-2776;NPR-6031;NPR-6748;NPR-7087
Laura Sydell,False,yes,BYLINE,False,False,46,31,18138,2006-01-20,2011-09-29,2078.0,46,4,1.0,has-page(v1),0,,NPR-938;NPR-3480;NPR-5675;NPR-7237;NPR-18216
Wade Goodwyn,False,yes,BYLINE,False,False,43,27,17190,2006-04-04,2011-09-06,1981.0,43,7,0.9767441860465116,has-page(v1),0,,NPR-457;NPR-1405;NPR-6851;NPR-13489;NPR-14111
Debbie Elliott,False,yes,BYLINE,False,False,48,26,17173,2006-03-12,2017-08-28,4187.0,48,5,1.0,has-page(v1),0,,NPR-5773;NPR-6022;NPR-7377;NPR-7751;NPR-16004
Jeff Brady,False,yes,BYLINE,False,False,54,29,16748,2006-01-19,2011-09-02,2052.0,54,6,1.0,has-page(v1),0,,NPR-3141;NPR-4410;NPR-9781;NPR-10072;NPR-14192
Farai Chideya,False,yes,HOST,False,False,72,19,16423,2000-10-17,2019-07-30,6860.0,54,20,0.6388888888888888,has-page(v1),0,,NPR-1075;NPR-1474;NPR-1530;NPR-1628;NPR-1772
Reihan Salam,False,yes,CORRESPONDENT,False,False,80,10,16334,2008-09-02,2018-12-21,3762.0,21,16,0.15,has-page(v1),0,MR,NPR-1676;NPR-3679;NPR-6888;NPR-10839;NPR-13032
Tamara Keith,False,yes,BYLINE,False,False,58,27,16213,2006-03-17,2015-06-22,3384.0,57,9,0.8103448275862069,has-page(v1),0,,NPR-1643;NPR-13141;NPR-14117;NPR-16559;NPR-29008
Wesley Lowery,False,yes,REPORTER,False,False,67,4,16130,2014-08-14,2019-09-19,1862.0,66,11,0.05970149253731343,has-page(v1),0,,NPR-7408;NPR-17776;NPR-23292;NPR-23668;CNN-184230
Katrina Vanden Heuvel,False,yes,HOST,False,False,84,6,16003,2000-11-18,2017-03-27,5973.0,37,31,0.07142857142857142,has-page(v1),0,,NPR-1253;NPR-9929;NPR-10828;NPR-27038;NPR-28098
Kim Masters,False,yes,BYLINE,False,False,38,32,15964,2006-01-26,2019-04-14,4826.0,34,8,0.8947368421052632,has-page(v1),0,,NPR-278;NPR-4506;NPR-5032;NPR-5857;NPR-6616
Joe Palca,False,yes,HOST,False,False,32,24,15939,2006-03-24,2011-08-27,1982.0,32,6,1.0,has-page(v1),0,,NPR-2123;NPR-2150;NPR-2414;NPR-2447;NPR-5364
Juan Forero,False,yes,BYLINE,False,False,41,32,15719,2006-09-25,2017-05-14,3884.0,41,5,1.0,has-page(v1),0,,NPR-3487;NPR-6080;NPR-6270;NPR-8825;NPR-10423
Ross Douthat,False,yes,COMMENTATOR,False,False,78,6,15579,2008-09-02,2018-09-16,3666.0,42,18,0.08974358974358974,has-page(v1),0,MR,NPR-378;NPR-6888;NPR-10812;NPR-32506;NPR-45061
Steven Erlanger,False,yes,CORRESPONDENT,False,False,79,5,15314,2006-02-14,2019-12-22,5059.0,79,6,0.10126582278481013,has-page(v1),0,MR,NPR-2413;NPR-8998;NPR-11157;NPR-42850;NPR-44810
Jamie Tarabay,False,yes,CORRESPONDENT,False,False,40,28,15142,2006-02-22,2019-05-18,4833.0,40,6,0.95,has-page(v1),0,,NPR-2770;NPR-2784;NPR-3253;NPR-3682;NPR-4876
Richard Knox,False,yes,BYLINE,False,False,32,23,15083,2006-02-03,2011-07-11,1984.0,32,5,1.0,has-page(v1),0,,NPR-339;NPR-1725;NPR-3528;NPR-3981;NPR-6660
Anne Garrels,False,yes,REPORTING,False,False,41,29,15049,2003-10-14,2013-03-17,3442.0,40,8,0.9512195121951219,has-page(v1),0,,NPR-529;NPR-2783;NPR-4624;NPR-17566;NPR-17806
Joe Nocera,False,yes,REPORTING,False,False,42,25,15030,2005-05-21,2020-06-13,5502.0,34,12,0.6428571428571429,has-page(v1),0,MR,NPR-11468;NPR-12246;NPR-12303;NPR-12360;NPR-12388
Mark Jordan Legan,False,yes,REPORTING,False,False,32,31,14654,2006-01-20,2009-03-19,1154.0,32,1,1.0,has-page(v1),0,MR,NPR-14;NPR-103;NPR-215;NPR-351;NPR-1227
Joel Rose,False,yes,BYLINE,False,False,45,31,14580,2006-10-02,2018-09-23,4374.0,45,5,1.0,has-page(v1),0,MR,NPR-216;NPR-5851;NPR-6554;NPR-8022;NPR-8372
Celeste Headlee,False,yes,HOST,False,False,38,31,14358,2006-10-13,2009-06-05,966.0,36,3,0.9473684210526315,has-page(v1),0,,NPR-10;NPR-94;NPR-450;NPR-632;NPR-1304
Kenneth Turan,False,yes,BYLINE,False,False,60,14,14068,2006-01-27,2014-08-08,3115.0,56,4,0.9333333333333333,has-page(v1),0,MR,NPR-23704;NPR-24288;NPR-24518;NPR-24744;NPR-24950
Corey Flintoff,False,yes,BYLINE,False,False,35,28,13919,2006-02-06,2015-01-25,3275.0,35,6,1.0,has-page(v1),0,,NPR-2914;NPR-9641;NPR-13474;NPR-14570;NPR-14656
Wendy Kaufman,False,yes,BYLINE,False,False,60,18,13902,2006-01-19,2011-10-07,2087.0,60,3,1.0,has-page(v1),0,,NPR-222;NPR-3948;NPR-5280;NPR-5648;NPR-5755
David Kestenbaum,False,yes,BYLINE,False,False,30,25,13832,2006-01-23,2016-03-10,3699.0,29,5,0.9666666666666667,has-page(v1),0,,NPR-7072;NPR-9490;NPR-11138;NPR-14733;NPR-16090
Ina Jaffe,False,yes,BYLINE,False,False,42,25,13683,2005-07-04,2011-08-04,2222.0,42,4,1.0,has-page(v1),0,,NPR-6715;NPR-7511;NPR-13644;NPR-14673;NPR-16087
Claudio Sanchez,False,yes,BYLINE,False,False,29,21,13573,2005-07-04,2013-06-23,2911.0,29,4,1.0,has-page(v1),0,,NPR-974;NPR-6205;NPR-14478;NPR-14988;NPR-17002
Jon Hamilton,False,yes,BYLINE,False,False,30,22,13002,2006-05-31,2011-05-19,1814.0,30,6,1.0,has-page(v1),0,,NPR-7305;NPR-10630;NPR-15648;NPR-29776;NPR-29851
Louisa Lim,False,yes,BYLINE,False,False,37,22,12978,2006-07-11,2011-07-26,1841.0,37,5,1.0,has-page(v1),0,,NPR-1301;NPR-6692;NPR-6927;NPR-15014;NPR-16560
Howard Bryant,False,yes,BYLINE,False,False,24,21,12320,2005-08-11,2020-08-27,5495.0,24,3,0.9583333333333334,has-page(v1),0,MR,NPR-6411;NPR-11779;NPR-12217;NPR-12313;NPR-13524
Alan Cheuse,False,yes,BYLINE,False,False,50,7,12109,2006-02-08,2014-06-11,3045.0,50,1,1.0,has-page(v1),0,,NPR-27073;NPR-27179;NPR-30656;NPR-31696;NPR-32476
Matt Bai,False,yes,CORRESPONDENT,False,False,12,6,12089,2008-01-20,2014-10-17,2462.0,7,5,0.5,has-page(v1),0,MR,NPR-471;NPR-6622;NPR-12483;NPR-13465;NPR-17115
Mary Louise Kelly,False,yes,HOST,False,False,29,23,12044,2006-05-08,2011-05-03,1821.0,29,3,1.0,has-page(v1),1,,NPR-5550;NPR-5657;NPR-5986;NPR-32355;NPR-32722
Christopher Joyce,False,yes,BYLINE,False,False,31,24,11898,2006-05-11,2011-09-16,1954.0,31,6,1.0,has-page(v1),0,,NPR-1501;NPR-4117;NPR-5916;NPR-6075;NPR-7647
John Feinstein,False,yes,COMMENTATOR,False,False,40,17,11886,2000-11-12,2016-03-13,5600.0,21,20,0.45,has-page(v1),0,MR,NPR-6508;NPR-17378;NPR-22587;NPR-32235;NPR-32249
Alex Cohen,False,yes,HOST,False,False,31,25,11676,2006-09-08,2009-03-20,924.0,30,2,0.967741935483871,has-page(v1),0,,NPR-16;NPR-447;NPR-1507;NPR-3246;NPR-3694
Linda Chavez,False,yes,COMMENTATOR,False,False,54,9,11610,2010-05-24,2020-04-30,3629.0,31,21,0.16666666666666666,has-page(v1),1,MS,NPR-3851;NPR-5627;NPR-9659;NPR-9756;NPR-12834
Guy Raz,False,yes,HOST,False,False,34,17,11267,2005-10-26,2015-01-11,3364.0,34,7,0.9705882352941176,has-page(v1),0,,NPR-1721;NPR-2782;NPR-3478;NPR-3819;NPR-6623
Bob Mondello,False,yes,BYLINE,False,False,33,18,11015,2006-03-03,2015-05-22,3367.0,33,2,1.0,has-page(v1),0,MR,NPR-4865;NPR-7450;NPR-24445;NPR-24733;NPR-26517
Julia Ioffe,False,yes,REPORTER,False,False,72,10,10977,2010-08-09,2018-12-13,3048.0,57,19,0.1527777777777778,has-page(v1),0,MS,NPR-7396;NPR-11470;NPR-12162;NPR-22994;NPR-26742
M. Johnson,False,no,,True,False,25,7,10944,2015-12-28,2020-08-19,1696.0,20,14,0.0,has-page(v1),0,,CNN-52072;CNN-92557;CNN-121792;CNN-182821;CNN-213718
John Burnett,False,yes,BYLINE,False,False,31,16,10868,2006-02-12,2018-06-19,4510.0,28,8,0.8387096774193549,has-page(v1),0,,NPR-3019;NPR-5940;NPR-10406;NPR-13486;NPR-18164
Michael Isikoff,False,yes,REPORTER,False,False,73,6,10838,2000-12-30,2019-11-16,6895.0,27,32,0.0958904109589041,has-page(v1),0,MR,NPR-11422;NPR-18476;NPR-19350;NPR-22733;NPR-23935
Jeffrey Gettleman,False,yes,BYLINE,False,False,24,10,10679,2006-03-27,2020-05-04,5152.0,21,8,0.4583333333333333,has-page(v1),0,MR,NPR-364;NPR-1092;NPR-1241;NPR-10793;NPR-11220
Thomas Erdbrink,False,yes,CORRESPONDENT,False,False,38,13,10591,2012-02-27,2018-08-13,2359.0,38,11,0.39473684210526316,has-page(v1),0,,NPR-3876;NPR-5954;NPR-13938;NPR-17524;NPR-18404
E J Dionne,False,yes,BYLINE,True,False,17,17,10540,2014-11-28,2019-09-06,1743.0,17,1,1.0,has-page(v1),0,,NPR-7769;NPR-8849;NPR-18322;NPR-21094;NPR-21369
Ramesh Ponnuru,False,yes,BYLINE,False,False,80,14,10522,2000-10-31,2019-09-20,6898.0,38,27,0.2375,has-page(v1),0,MR;MS,NPR-432;NPR-2067;NPR-8495;NPR-12257;NPR-16334
E. Edwards,False,no,,True,False,28,9,10432,2004-10-13,2004-12-12,60.0,3,11,0.0,has-page(v1),0,,CNN-77660;CNN-81894;CNN-82597;CNN-86404;CNN-86619
Adam Hochberg,False,yes,REPORTING,False,False,26,24,10426,2006-01-28,2010-01-12,1445.0,26,4,1.0,has-page(v1),0,,NPR-7242;NPR-7579;NPR-18020;NPR-18583;NPR-32228
Jeffrey Goldberg,False,yes,CORRESPONDENT,False,False,59,10,10131,2002-11-21,2020-09-08,6501.0,40,23,0.1864406779661017,has-page(v1),0,MR,NPR-11792;NPR-12256;NPR-12367;NPR-12412;NPR-24113
Laura Sullivan,False,yes,BYLINE,False,False,21,14,10124,2006-02-10,2010-11-09,1733.0,17,7,0.8095238095238095,has-page(v1),1,,NPR-3658;NPR-3831;NPR-5301;NPR-16365;NPR-18577
Geoffrey Bennett,False,yes,NPR,False,False,27,24,10075,2007-07-11,2009-01-28,567.0,27,1,1.0,has-page(v1),0,MR,NPR-30;NPR-313;NPR-350;NPR-473;NPR-512
